taxon_name,common name,status,life_cycle,flower_color,bloom_start,bloom_end,jepson id,calrecnum,inat id,cch2_id,fna,calscape_cn,calipc,RPI ID,CRPR,CESA,FESA,SRank,GRank
Hypochaeris radicata,rough cat's ear,X,perennial,yellow,4,7,3625,4314,53104,231617,true,,hypochaeris-radicata-profile
Idahoa scapigera,flat-pod,N,,,,,28891,4316,77486,23467,true,Scalepod
Ilex aquifolium,English holly,X,,,,,28898,4317,53856,206927,,,ilex-aquifolium-profile
Impatiens balfourii,touch-me-not,X,,,,,28954,4320,77490,70577
Ipomopsis aggregata subsp. aggregata,scarlet gilia,N,perennial,red,6,9,51025,11765,52142,95687
Iris douglasiana,Douglas' iris,N,,,,,29188,4346,50854,204418,true,Douglas Iris
Iris foetidissima,stinking iris,X,,,,,29193,8604,64331,208174
Iris longipetala,central coast iris,N,,,,,29293,4354,67703,204424,true,Central Coast Iris,,3169,4.2,,,S3,G3
Iris macrosiphon,,N,,,,,29289,4355,54057,204425,true,Long Tubed Iris
Iris pseudacorus,yellow flag,X,,,,,29301,4358,47779,204428,true,,iris-pseudacorus-profile
Isocoma arguta,Carquinez goldenbush,N,,,,,3633,4369,77510,206935,true,Carquinez Goldenbush,,1264,1B.1,,,S1,G1
Isoetes howellii,Howell's quillwort,N,,,,,29392,4379,63823,199150,,Howell's Quillwort
Isolepis carinata,,N,,,,,80405,9608,77515,104671,true,Keeled Bulrush
Isolepis cernua,,N,,,,,79218,9605,60257,104672,true,Annual Tule
Iva axillaris,poverty weed,N,,,,,3654,10020,58837,204449,true,Poverty Weed
Ivesia gordonii,Gordon's mousetail,N,perennial,yellow,6,9,29445,,77525,23604,true,Gordon's Mousetail
Ivesia santolinoides,Sierra mousetail,N,perennial,white,6,9,29461,4416,60844,23623,true,Mousetail Ivesia
Jacobaea vulgaris subsp. vulgaris,tansy ragwort,X,,,,,82779,14872,487101,205893,Senecio jacobaea
Jaumea carnosa,,N,,,,,3667,4424,60969,204476,true,Fleshy Jaumea
Juglans californica,Southern California black walnut,N,,,,,29566,4428,54503,23676,true,Southern California Black Walnut,,1704,4.2,,,S4,G4
Juglans hindsii,Northern California black walnut,N,perennial,,4,5,29568,8943,54502,23680,true,Northern California Black Walnut
Juncus acuminatus,tapered rush,N,,,,,29592,4432,77549,104707,true,Taper Tip Rush
Juncus ambiguus,frog rush,X,,,,,29601,4434,436606,104714
Juncus articulatus subsp. articulatus,jointed rush,N,,,,,91767,11773,79958,206941,Juncus articulatus,Jointed Rush
Juncus balticus subsp. ater,wire rush,N,,,,,81588,11774,79959,206942,Juncus arcticus var. balticus,Baltic Rush
Juncus bufonius var. bufonius,toad rush,N,,,,,60331,4442,57107,108154,Juncus bufonius,Toad Rush
Juncus bufonius var. occidentalis,,N,,,,,60334,4444,64187,108159,,Western Toad Rush
Juncus capitatus,dwarf rush,X,,,,,29625,4446,60261,104739,true
Juncus dubius,,N,,,,,29643,4456,77566,104756,true,Dubius Rush
Juncus effusus subsp. pacificus,Pacific rush,N,,,,,79529,11776,57108,107498,,Pacific Rush
Juncus elliottii,,X,,,,,29650,13531,164261,104760,true
Juncus ensifolius,,N,,,,,29651,4464,77569,104761,true,Three Stamened Rush
Juncus gerardi subsp. gerardi,mud rush,X,,,,,91768,13235,320881,379168
Juncus lescurii,San Francisco rush,N,,,,,29675,10615,164270,231618,Juncus lesueurii,San Francisco Rush
Juncus mexicanus,Mexican rush,N,,,,,29687,4481,1482818,104808,Juncus arcticus var. mexicanus,Mexican Rush
Juncus occidentalis,western rush,N,,,,,76520,4484,61826,104817,true,Slender Juncus Rush
Juncus oxymeris,pointed rush,N,,,,,29699,4486,77588,104821,true,Pointed Rush
Juncus patens,blue rush,N,,,,,29701,4488,52798,104825,true,Common Rush
Juncus phaeocephalus var. paniculatus,panicled rush,N,,,,,60392,4490,59075,108222,,Panicled Rush
Juncus phaeocephalus var. phaeocephalus,brown-headed rush,N,,,,,60393,4491,61036,108223,Juncus phaeocephalus,Brown Headed Rush
Juncus tenuis,poverty rush,N,,,,,29725,4496,69930,104860,true,Poverty Rush
Juncus xiphioides,iris-leaved rush,N,,,,,29743,4502,57110,104882,true,Irisleaf Rush
Juniperus californica,California juniper,N,,,,,29749,4503,57889,58267,true,California Juniper
Juniperus communis var. saxatilis,mountain juniper,N,,,,,60424,10933,81001,58735,,Common Juniper
Keckiella breviflora var. breviflora,,N,,,,,75718,4520,59015,98400,true,Gaping Keckiella
Keckiella corymbosa,,N,,,,,29883,4523,62043,71018,true,Keckiella
Kickxia elatine,fluellin,X,,,,,29898,4532,64332,71023,true
Kickxia spuria,fluellin,X,,,,,29899,4533,64191,71024,true
Kniphofia uvaria,,X,,,,,29921,8635,56035,204506,,,kniphofia-uvaria-profile
Koeleria gerardi,annual junegrass,X,,,,,29957,13237,167999,231850,Rostraria cristata
Koeleria macrantha,junegrass,N,,,,,29951,4539,57183,142292,true,Junegrass
Kopsiopsis strobilacea,California ground-cone,N,,,,,93802,11786,77612,71163,true,California Ground-cone
Kyllinga brevifolia,shortleaf spikesedge,X,,,,,30044,4545,489795,104894,true
Lactuca saligna,,X,,,,,3688,4549,53105,204511,true
Lactuca serriola,prickly lettuce,X,,,,,3690,4550,53107,204513,true
Lactuca virosa,,X,,,,,3697,4552,53108,204515,true
Laennecia coulteri,,N,,,,,3698,9509,57937,204517,,Coulter's Horseweed
Lagophylla ramosissima,hare's-ear,N,,,,,3719,4556,56965,204520,true,Branched Lagophylla
Lamarckia aurea,goldentop,X,,,,,30147,4560,58379,142340,true
Lamium amplexicaule,henbit,X,,,,,30151,4561,55459,71207
Landoltia punctata,dotted duckmeat,N,,,,,81823,9632,77623,204525,Spirodela punctata,Dotted Duckmeat)
Lapsana communis,,X,,,,,3721,4572,55981,204535,true
Lastarriaea coriacea,,N,,,,,30284,4575,58287,115030,true,Leather-spineflower
Lasthenia californica subsp. californica,goldfields,N,,yellow,2,6,79084,10039,79970,206958,true,California Goldfields
Lasthenia conjugens,Contra Costa goldfields,N,,,,,3729,4579,77629,204539,true,Contra Costa Goldfields,,951,1B.1,,FE,S1,G1
Lasthenia ferrisiae,,N,,,,,3732,4582,57996,204542,true,Ferris' Goldfields,,1301,4.2,,,S3,G3
Lasthenia fremontii,goldfields,N,,,,,3733,4583,57997,204543,true,Fremont's Goldfields
Lasthenia glaberrima,goldfields,N,,,,,3734,4584,60137,204544,true,Smooth Goldfields
Lasthenia glabrata subsp. coulteri,Coulter's goldfields,N,annual,yellow,4,5,6124,4586,57999,,,,,,1B.1,,,S2,G4T2
Lasthenia glabrata subsp. glabrata,,N,,,,,6125,4587,64193,204547,true,Yellow-ray Goldfields
Lasthenia gracilis,,N,,yellow,2,6,79082,9143,56761,204548,true,Common Goldfields
Lasthenia maritima,Farallon weed,N,,,,,3738,4592,64253,204550,true,Maritime
Lasthenia microglossa,,N,,,,,3739,4593,58001,204551,true,Small-ray Goldfields
Lasthenia minor,,N,,,,,3740,4594,58002,204552,true,Coastal Goldfields
Lasthenia platycarpha,,N,,,,,3741,4595,60138,207724,true,Alkali Goldfields
Lathyrus jepsonii var. californicus,,N,,,,,76680,4607,81010,48671,true,California Pea
Lathyrus jepsonii var. jepsonii,delta tule pea,N,,,,,76681,4608,81011,48672,true,Delta Tule Pea,,956,1B.2,,,S2,G5T2
Lathyrus latifolius,perennial sweet-pea,X,,,,,30318,4613,61009,23995,true,,lathyrus-latifolius-plant-profile
Lathyrus vestitus var. vestitus,Pacific pea,N,,white,,,75728,4629,53109,48717,true,Wild Sweetpea
Layia chrysanthemoides,,N,,yellow,,,3745,4636,60139,204564,true,Smooth Tidy Tips
Layia gaillardioides,woodland tidy-tips,N,,yellow,,,3748,4639,64246,204567,true,Woodland Layia
Layia glandulosa,,N,,,,,3749,4640,58003,204568,true,Yellow Rayed Layia
Layia hieracioides,tall tidy-tips,N,,yellow,,,3751,4642,58838,204571,true,Tall Layia
Layia platyglossa,tidy-tips,N,,yellow,,,3757,4649,50876,204578,true,Common Tidy Tips
Leersia oryzoides,rice cutgrass,N,,,,,30431,4652,64177,142416,true,Rice Cutgrass
Legenere limosa,false Venus' looking glass,N,,,,,30433,4653,60168,207728,,Legenere,,965,1B.1,,,S2,G2
Lemna gibba,,N,,,,,30457,4656,63913,204581,true,Thallus
Lemna minor,common duckweed,N,,,,,30458,4657,54518,204582,true,Duckweed
Lemna minuta,least duckweed,N,,,,,30461,10044,59076,204584,true,Least Duckweed
Lemna valdiviana,pale duckweed,N,,,,,30468,4661,59077,204587,true,Valdivia Duckweed
Lepechinia calycina,pitcher sage,N,,,,,30500,4666,57114,71320,,White Pitcher Sage
Lepidium acutidens,,N,,,,,30533,11788,77661,24141,true,Alkali Pepperwort
Lepidium appelianum,white-top,X,,,,,80388,10938,77662,24145,true
Lepidium chalepense,lens podded hoary cress,X,,,,,89305,11789,891469,202699,true,,lepidium-chalepense-profile
Lepidium coronopus,swine cress,X,,,,,91770,11790,77665,24157,true
Lepidium dictyotum,,N,,,,,30532,4677,58080,24161,true,Alkali Pepperweed
Lepidium didymum,wart cress,X,,,,,30511,10940,60987,24162,true
Lepidium draba,hoary cress,X,,,,,30510,10943,63352,24164,true,,cardaria-draba-profile
Lepidium latifolium,perennial pepperweed,X,,,,,30544,4691,60153,24179,true,,lepidium-latifolium-profile
Lepidium latipes,dwarf peppergrass,N,,,,,30545,4692,60154,24180,true,San Diego Pepperweed
Lepidium nitidum,shining peppergrass,N,annual,white,2,3,30549,4699,47202,24187,true,Peppergrass
Lepidium oblongum,,N,,,,,30550,4703,77671,24188,true,Veiny Pepperweed
Lepidium oxycarpum,,N,,,,,30553,4706,60155,24192,true,Forked Pepperweed
Lepidium pinnatifidum,,X,,,,,30556,4708,77673,24196,true
Lepidium strictum,,X,,,,,30566,4710,58865,24211,true
Lepidospartum squamatum,California broomsage,N,,,,,3776,4718,58010,204598,true,Scale Broom
Leptochloa fusca subsp. fascicularis,bearded sprangletop,N,,,,,80525,11795,1377298,167408,true,Bearded Sprangletop
Leptochloa fusca subsp. uninervia,Mexican sprangletop,N,,,,,80527,11796,1377299,167410,true,Mexican Sprangletop
Leptosiphon ambiguus,serpentine linanthus,N,,pink,4,5,80953,8945,58970,71346,,Serpentine Leptosiphon,,1717,4.2,,,S4,G4
Leptosiphon androsaceus,,N,,"white,pink",4,6,81151,9556,58969,71347,,False Baby Stars
Leptosiphon aureus,,N,,,,,84733,10055,854272,71348,,,,1716,4.2,,,S4?,G4?
Leptosiphon bicolor,bicolored linanthus,N,,"pink,white",3,6,81148,9559,64245,71349,,Bicolor Linanthus
Leptosiphon bolanderi,,N,,,,,81742,9560,77682,71350,,Bolander's Linanthus
Leptosiphon ciliatus,whisker brush,N,,"pink,white",3,7,81150,10056,77684,71352,,Whisker Brush
Leptosiphon grandiflorus,large-flowered linanthus,N,,"white,pink",4,7,80378,8948,77688,71356,,Largeflower Linanthus,,1718,4.2,,,S3S4,G3G4
Leptosiphon liniflorus,,N,,,,,80375,9565,64244,71361,,Narrowflower Flaxflower
Leptosiphon parviflorus,,N,,"white,yellow,pink",3,6,80366,9571,58965,71369,,Variable Linanthus
Leptosiphon pygmaeus subsp. continentalis,,N,,,,,80364,9572,79984,204611,,Pygmy Leptosiphon
Leptosyne calliopsidea,,N,,,,,89031,10950,77707,204618,Coreopsis calliopsidea,Leafy Stemmed Coreopsis
Leptosyne hamiltonii,Mt. Hamilton coreopsis,N,,,,,30648,10953,77710,204623,Coreopsis hamiltonii,Mount Hamilton Tickseed,,510,1B.2,,,S2,G2
Leptosyne stillmanii,,N,,,,,30649,10955,77712,204627,Coreopsis stillmanii,Stillman's Coreopsis
Lessingia hololeuca,woolly-headed lessingia,N,,,,,3780,4743,56968,204635,true,Woolly-headed Lessingia,,1325,3,,,S2S3,G2G3
Lessingia nana,dwarf lessingia,N,,,,,3784,4752,77714,211310,true,Dwarf Lessingia
Lessingia nemaclada,,N,,,,,3785,4753,60508,204637,true,Slenderstem Lessingia
Lessingia pectinata var. tenuipes,,N,,,,,81838,11800,81020,204639,true
Lessingia ramulosa,,N,,,,,3786,4755,77716,204640,true,Sonoma Lessingia
Lessingia tenuis,spring lessingia,N,,,,,3778,4756,58025,204641,true,Spring Lessingia,,684,4.3,,,S4,G4
Lewisia leeana,quill-leaved lewisia,N,perennial,"pink,white",6,8,30833,10065,77728,115123,true,Quill Leaf Lewisia
Lewisia rediviva var. rediviva,bitterroot,N,perennial,"white,pink",3,6,60818,10066,81025,130385,true,Bitter Root
Ligusticum apiifolium,,N,,,,,30890,4794,59298,204655,,Lovage
Ligustrum lucidum,Chinese privet,X,,,,,30906,8656,77740,71423,,,ligustrum-lucidum-profile
Lilaeopsis masonii,Mason's lilaeopsis,N,,,,,30919,4798,77742,211313,,Mason's Lilaeopsis,,974,1B.1,CR,,S2,G2
Lilium pardalinum subsp. pardalinum,leopard lily,N,,,,,51254,4810,61829,204673,true,Leopard Lily
Lilium pardalinum subsp. shastense,Shasta lily,N,perennial,orange,7,8,51255,4812,62231,204674,true,Shasta Lily
Lilium rubescens,redwood lily,N,perennial,"white,pink",5,8,30961,4817,60499,204677,true,Lily,,980,4.2,,,S3,G3
Limnanthes douglasii subsp. douglasii,meadowfoam,N,,,,,51259,4826,51341,42883,true,Douglas' Meadowfoam
Limnanthes douglasii subsp. nivea,meadowfoam,N,,,,,51260,4827,51342,204681,true,Douglas' Meadowfoam
Limnanthes douglasii subsp. rosea,,N,,,,,51261,4828,51339,204682,true,Douglas' Meadowfoam
Limnobium spongia,West Indian spongewort,X,,,,,30986,10623,77751,208577,true,,limnobium-laevigatum-profile
Limonium californicum,sea-lavender,N,,,,,31014,4839,63364,115150,true,Western Marsh Rosemary
Limonium ramosissimum,Algerian sea-lavender,X,,,,,80703,9147,77757,115163,true,,limonium-ramosissimum-profile
Limosella acaulis,,N,,,,,31027,4843,61107,71439,,Owyhee Mudwort
Limosella aquatica,,N,,,,,31028,4844,59016,71440,true,Water Mudwort
Limosella australis,delta mudwort,N,,,,,31029,10069,60248,71441,true,,,1715,2B.1,,,S2,G5
Linanthus dichotomus subsp. dichotomus,evening snow,N,,,,,51286,10624,80000,95800,,Evening Snow
Linanthus dichotomus subsp. meridianus,,N,,,,,51287,10625,80001,95801
Linanthus pungens subsp. pulchriflorus,granite prickly phlox,N,perennial,"white,pink",5,8,98684,14586,861790,204699
Linum bienne,,X,,,,,31144,4906,55679,24471,true
Linum lewisii var. lewisii,blue flax,N,,,,,60912,4910,60495,48905,true,Prairie Flax
Lithophragma affine,woodland star,N,perennial,white,3,4,31236,4922,50803,24525,true,San Francisco Woodland Star
Lithophragma bolanderi,,N,perennial,white,2,7,31238,4923,77787,24527,true,Bolander's Woodland Star
Lithophragma cymbalaria,,N,perennial,white,3,5,31241,4925,58323,24531,true,Mission Woodland Star
Lithophragma heterophyllum,hill starflower,N,perennial,white,2,6,31244,4927,53124,24533,true,Hillside Woodland Star
Lithophragma parviflorum var. parviflorum,,N,perennial,"white,pink",3,7,60952,4930,77791,48936,Lithophragma parviflorum,Smallflower Woodland-star
Lobularia maritima,sweet alyssum,X,,,,,31347,4939,56992,24547,true,,lobularia-maritima-profile
Logfia filaginoides,herba impia,N,annual,red,2,5,81847,10960,64254,204735,true,California Cottonrose
Logfia gallica,,X,annual,"brown,yellow",3,7,31363,9521,56949,204736,true
Lomatium californicum,chu-chu-pate,N,,yellow,4,6,31389,4950,56824,204737,,California Lomatium
Lomatium caruifolium var. caruifolium,,N,,,,,61026,4953,64328,204739,,Alkali Desertparsley
Lomatium caruifolium var. denticulatum,,N,,,,,61027,4954,60123,204740
Lomatium dasycarpum subsp. dasycarpum,,N,perennial,white,3,6,51334,4960,56829,204743,,Woolly Fruited Lomatium
Lomatium macrocarpum,,N,perennial,white,4,6,31433,4974,56826,204754,,Bigseed Biscuitroot
Lomatium nudicaule,,N,,,,,31441,4983,77818,204759,,Barestem Biscuitroot
Lomatium utriculatum,,N,perennial,yellow,2,5,31473,4999,56827,204766,,Common Lomatium
Lonicera hispidula,California honeysuckle,N,,pink,5,6,31505,10075,53416,204768,,Pink Honeysuckle
Lonicera interrupta,chaparral honeysuckle,N,,"yellow,white",4,5,31506,5009,60878,204770,,Chaparral Honeysuckle
Lonicera involucrata var. ledebourii,black twinberry,N,,,,,61081,5012,60990,204773,,Twinberry Honeysuckle
Lonicera japonica,Japanese honeysuckle,X,,,,,31508,5013,77835,204774
Lonicera subspicata var. denudata,moronel,N,,yellow,6,7,61089,5015,58872,204776,,Santa Barbara Honeysuckle
Lotus corniculatus,birdfoot trefoil,X,,,,,31561,5031,47435,24595,true
Ludwigia hexapetala,Uruguayan primrose-willow,X,,,,,31665,5082,70020,24699,true,,ludwigia-hexapetala-profile
Ludwigia palustris,,N,,,,,31651,5083,60221,24712,true,Marsh Seedbox
Ludwigia peploides subsp. montevidensis,water-primrose,X,,,,,51358,5085,61049,42920,true
Ludwigia peploides subsp. peploides,,X,,,,,51359,5086,61046,42921,true
Lunaria annua,moonwort,X,,,,,31676,5091,55886,24748,true
Lupinus affinis,,N,,blue,3,5,31690,5095,77846,24759,true,Fleshy Lupine
Lupinus albifrons var. albifrons,bush lupine,N,,blue,3,6,61188,5099,53418,49040,true,Silver Lupine
Lupinus albifrons var. collinus,,N,,,,,61189,5100,61795,49041,true,Silver Bush Lupine
Lupinus arboreus,yellow bush lupine,N,,yellow,4,7,31731,5106,61010,24796,true,Coastal Bush Lupine
Lupinus argenteus var. meionanthus,silvery lupine,N,perennial,blue,7,8,61223,5112,62692,49073,true,Lake Tahoe Lupine
Lupinus benthamii,spider lupine,N,,,,,31791,5117,59565,24816,true,Spider Lupine
Lupinus bicolor,miniature lupine,N,,blue,3,6,31793,5118,50614,24819,true,Miniature Lupine
Lupinus chamissonis,beach blue lupine,N,,,,,31831,5125,61011,24853,true,Dune Bush Lupine
Lupinus concinnus,Bajada lupine,N,,,,,31835,5129,58901,24863,true,Elegant Lupine
Lupinus formosus var. formosus,"summer lupine,western lupine",N,perennial,blue,4,9,61315,5148,61822,49175,true,Summer Lupine
Lupinus latifolius var. dudleyi,,N,,,,,76660,5161,81063,49195,true,Broadleaf Lupine
Lupinus latifolius var. latifolius,"broadleaf lupine,wood lupine",N,perennial,blue,4,9,75772,5162,64242,204794,true,Broad Leaf Lupine
Lupinus lepidus,dwarf lupine,N,perennial,blue,,,31941,,62689,25001,true,Pacific Lupine
Lupinus lepidus var. confertus,,N,,,,,61358,5166,81066,49217,true,Crowded Lupine
Lupinus lepidus var. lobbii,Lobb's dwarf lupine,N,perennial,blue,6,8,61363,5168,81068,49221,true,Donner Lake Lupine
Lupinus lepidus var. sellulus,,N,,,,,61365,5170,81070,49224,true,Stool Lupine
Lupinus littoralis var. variicolor,,N,,,,,80538,14304,,49237,true,Manycolored Lupine
Lupinus luteolus,butter lupine,N,,,,,31956,5176,77875,25020,true,Pale Yellow Lupine
Lupinus microcarpus var. densiflorus,,N,annual,"yellow,white",4,6,76668,5184,57058,49248,true,Dense Flowered Platycarpos
Lupinus microcarpus var. microcarpus,chick lupine,N,annual,"pink,blue",3,6,75776,5186,58159,204796,true,Valley Lupine
Lupinus nanus,sky lupine,N,,blue,3,6,31978,5189,50612,25068,true,Sky Lupine
Lupinus pachylobus,big pod lupine,N,,,,,31998,5196,50613,25085,true,Big Pod Lupine
Lupinus polyphyllus var. burkei,Burke's lupine,N,perennial,blue,5,8,61428,5200,164881,49284,true,Burke's Lupine
Lupinus succulentus,arroyo lupine,N,annual,blue,2,5,32095,5217,56759,25190,true,Succulent Lupine
Luzula comosa var. comosa,wood rush,N,,,,,72790,11810,81079,204802,Luzula comosa
Luzula macrantha,prairie woodrush,N,perennial,brown,4,7,100427,14739,890625,207042
Luzula subsessilis,,N,,,,,32171,11815,77901,104969
Lychnis coronaria,rose campion,X,,,,,32177,5229,485191,115399,Silene coronaria
Lycopus americanus,cutleaf bugleweed,N,,,,,32313,5247,60206,71702,,American Water Horehound
Lycopus asper,bugleweed,N,,,,,32319,5248,62651,71705,,Rough Bugleweed
Lysimachia arvensis,scarlet pimpernel,X,,,,,99404,13206,791928,204813,Anagallis arvensis
Lysimachia latifolia,starflower,N,,,,,99406,13207,496537,204814,Trientalis latifolia,Star Flower
Lysimachia maritima,sea-milkwort,N,,,,,99407,13208,204175,71770,true,Sea Milkwort
Lysimachia minima,chaffweed,N,,,,,99408,13209,204353,204815,Anagallis minima,Chaffweed
Lysimachia monelli,flaxleaf pimpernel,X,,,,,99409,13210,707889,264711,Anagallis monelli
Lythrum californicum,California loosestrife,N,,,,,32397,5258,60212,25255,true,Common Loosestrife
Lythrum hyssopifolia,grass-poly,X,,,,,32401,10626,58934,25259,true,,lythrum-hyssopifolium-profile
Lythrum salicaria,,X,,,,,32407,5261,61321,25266,true,,lythrum-salicaria-profile
Lythrum tribracteatum,,X,,,,,32409,5262,77919,25268,true
Madia anomala,,N,,,,,4038,5279,69927,210023,true,Plumpseeded Madia
Madia elegans,common madia,N,,yellow,,,4044,5284,56974,204825,true,Spring Madia
Madia exigua,threadstem madia,N,,,,,4045,5289,56971,204827,true,Meager Tarweed
Madia gracilis,slender tarweed,N,,yellow,,,4047,5291,53135,204829,true,Gumweed
Madia radiata,showy madia,N,,,,,4053,5296,77924,204832,true,Showy Golden Madia,,1054,1B.1,,,S3,G3
Madia sativa,coast tarweed,N,,yellow,,,4055,5298,53143,204833,true,Coast Tarweed
Maianthemum racemosum subsp. amplexicaule,false Solomon's seal,N,,,,,51514,10097,53012,207757,true,Large False Solomon's Seal
Maianthemum stellatum,,N,,,,,32497,9629,53268,204838,true,False Solomon Seal
Malacothamnus arcuatus var. elmeri,,N,perennial,pink,4,5,108345,14681,1497404,412621,,Eastern Bewildering Bushmallow,,1065,1B.2,,,S2,G2
Malacothamnus fremontii var. fremontii,long-haired unfurled bushmallow,N,perennial,pink,5,6,108341,14689,70398,400947,Malacothamnus fremontii
Malacothamnus hallii,Hall's bushmallow,N,perennial,pink,4,5,108345,5314,1497404,25364,,,,1065,1B.2,,,S2,G2
Malacothrix californica,,N,,,,,4059,5325,58026,204841,true,California Desertdandelion
Malacothrix clevelandii,Cleveland's malacothrix,N,,,,,4060,5326,58841,204842,true,Cleveland's Desertdandelion
Malacothrix coulteri,snake's-head,N,,,,,4061,5327,58027,204843,true,Snake's Head
Malacothrix floccifera,,N,,,,,4064,5328,58842,204844,true,Woolly Dandelion
Malva assurgentiflora,island mallow,N,,,,,89039,11817,77951,25469,true,Malva Rosa
Malva multiflora,Cretan mallow,X,,,,,84861,14660,501208,25479,Malva pseudolavatera
Malva nicaeensis,bull mallow,X,,,,,32602,5353,61043,25481,true
Malva parviflora,cheeseweed,X,,,,,32604,5354,58202,25484,true
Malvella leprosa,alkali-mallow,N,,,,,32649,5356,58203,25527,true,Alkali Mallow
Marah fabacea,California man-root,N,,,,,101920,11820,205330,25557,true,Wild Cucumber
Marah oregana,coast man-root,N,,,,,101917,11823,77960,25566,true,Wild Cucumber
Marrubium vulgare,horehound,X,,,,,32810,5370,54605,71970,,,marrubium-vulgare-profile
Marsilea vestita subsp. vestita,,N,,,,,51529,5372,60111,201073,Marsilea vestita,Hairy Waterclover
Matricaria discoidea,pineapple weed,N,,,,,4103,11825,52992,204881,true,Pineapple Weed
Matricaria occidentalis,western chamomile,N,,,,,4113,9500,57929,204882,true,Western Pineappleweed
Maytenus boaria,mayten,X,,,,,77417,8519,77969,25591,true,,maytenus-boaria-profile
Meconella californica,,N,,,,,32919,5378,60849,25600,true,California Fairypoppy
Meconella oregana,,N,,,,,32923,8817,77970,25605,true,Oregon Meconella,,1960,1B.1,,,S2,G2
Medicago arabica,spotted burclover,X,,,,,32928,5381,61012,25613,true
Medicago lupulina,black medick,X,,,,,32933,5382,57056,25631,true
Medicago polymorpha,burclover,X,,,,,32938,5385,53151,25646,true,,medicago-polymorpha-profile
Medicago sativa,alfalfa,X,,,,,32943,5387,57057,25653,true
Melica bulbosa,,N,,,,,33073,5390,77979,142772,true,Oniongrass
Melica californica,California melic,N,,,,,33075,5392,57186,142774,true,California Melicgrass
Melica imperfecta,little California melic,N,,,,,33080,5399,52802,142806,true,Small Flowered Melica
Melica subulata,,N,,,,,33089,5403,77986,142865,true,Alaska Onion Grass
Melica torreyana,Torrey's melic,N,,,,,33090,5404,52804,142868,true,Torrey's Melicgrass
Melilotus albus,white sweetclover,X,,,,,33153,10971,58907,25885,true
Melilotus indicus,sourclover,X,,,,,33149,5406,57065,25893,true
Melissa officinalis,lemon balm,X,,,,,33161,5408,59901,72066
Mentha ×gracilis,Scotch spearmint,X,,,,,33199,11833,181919,426675
Mentha ×piperita,peppermint,X,,,,,33203,5412,181525,426677
Mentha aquatica,water mint,X,,,,,33191,10110,77990,72076
Mentha arvensis,field mint,X,,,,,33193,5413,58188,72077
Mentha canadensis,American cornmint,N,,,,,33195,10635,77991,72078,,American Cornmint
Mentha pulegium,pennyroyal,X,,,,,33206,5414,57116,72091,,,mentha-pulegium-profile
Mentha spicata,spearmint,X,,,,,33209,10111,62652,72095
Mentha suaveolens,pineapple mint,X,,,,,33212,5417,77993,72096
Mentzelia affinis,,N,,,,,33219,5418,58194,204901,true,Yellowcomet
Mentzelia dispersa,,N,,,,,33236,5423,58196,204910,true,Bushy Blazingstar
Mentzelia laevicaulis var. laevicaulis,blazingstar,N,,,,,61864,14741,241687,254441,true,Blazing Star
Mentzelia lindleyi,,N,,,,,33255,5432,53923,204917,true,Lindley's Blazing Star
Mentzelia micrantha,,N,,,,,33259,5433,58933,204920,true,San Luis Blazingstar
Mentzelia pectinata,,N,,,,,33274,5439,58198,204927,true,San Joaquin Blazingstar
Mercurialis annua,annual mercury,X,,,,,33300,5450,68838,25939,true
Mertensia ciliata var. stomatechoides,streamside bluebell,N,perennial,blue,6,8,61894,5453,81103,207072,,Streamside Bluebell
Mesembryanthemum nodiflorum,,X,,,,,33363,5461,71191,116177,true,,mesembryanthemum-nodiflorum-profile
Micranthes bryophora,bud saxifrage,N,perennial,white,7,8,91943,11840,78022,26021,true,Bud Saxifrage
Micranthes californica,,N,,,,,91942,11841,78023,26022,true,California Saxifrage
Micropus amphibolus,,N,,,,,33474,5462,78034,204946,true,Mount Diablo Cottonseed,,1507,3.2,,,S3S4,G3G4
Micropus californicus var. californicus,slender cottonweed,N,annual,white,3,6,7993,5464,58030,204950,true,Cottontop
Micropus californicus var. subvestitus,Q-tips,N,annual,white,4,6,7994,5465,81107,207081,true,Q-tips
Microseris acuminata,,N,,,,,4146,5466,60142,204953,true,Sierra Foothill Silverpuffs
Microseris bigelovii,,N,,,,,4147,5467,60977,204954,true,Coastal Silverpuffs
Microseris campestris,,N,,,,,4149,5469,58031,204955,true,San Joaquin Silverpuffs
Microseris douglasii subsp. douglasii,silver puffs,N,,,,,6162,5471,58843,204956,true
Microseris douglasii subsp. tenella,,N,,,,,6164,5473,60143,204958,true,Douglas' Silverpuffs
Microseris elegans,,N,,,,,4152,5474,58032,204960,true,Elegant Silverpuffs
Microseris sylvatica,,N,,,,,4160,5481,78037,204965,true,Sylvan Microseris,,1969,4.2,,,S4,G4
Microsteris gracilis,,N,,,,,33480,10117,61210,72169,,Slender Phlox
Mimetanthe pilosa,,N,,,,,33500,13513,165392,72172,true,False Monkeyflower
Mirabilis laevis var. crassifolia,California four o'clock,N,,,,,80351,10131,81126,130504,true,California Four O'clock
Modiola caroliniana,,X,,,,,33863,5603,78087,26153,true
Moehringia macrophylla,large-leaved sandwort,N,,,,,33866,5604,61884,116321,true,Large-leaved Sandwort
Mollugo verticillata,,X,,,,,33883,5609,78090,116337,true
Monardella breweri subsp. breweri,,N,,,,,91096,11857,80023,204973
